Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
985.292074,pps_vib_fired,B2_T51,,,,D7,127
985.668034,pps_response,,,,,,62
989.802788,pps_trial_start,B2_T52,Both,,,39,39
992.225447,pps_vib_fired,B2_T52,,,,D2,127
996.986729,pps_response,,,,,,62
998.490200,pps_trial_start,B2_T53,Both,,,52,52
999.074818,pps_vib_fired,B2_T53,,,,D5,127
999.409199,pps_response,,,,,,62
1003.000874,pps_trial_start,B2_T54,TactileOnly,,,32,32
1003.000874,pps_vib_fired,B2_T54,,,,D7,127
1006.787265,pps_response,,,,,,62
1008.291513,pps_trial_start,B2_T55,Both,,,36,36
1009.488624,pps_vib_fired,B2_T55,,,,D1,127
1009.823269,pps_response,,,,,,62
1012.802469,pps_trial_start,B2_T56,Both,,,43,43
1014.849006,pps_vib_fired,B2_T56,,,,D3,127
1015.183105,pps_response,,,,,,62
1017.522098,pps_trial_start,B2_T57,VisualOnly,,,3,3
1022.241605,pps_trial_start,B2_T58,VisualOnly,,,2,2
1026.752902,pps_trial_start,B2_T59,Both,,,58,58
1026.960908,pps_vib_fired,B2_T59,,,,D7,127
1027.253479,pps_response,,,,,,62
1031.263042,pps_trial_start,B2_T60,Both,,,41,41
1033.309825,pps_vib_fired,B2_T60,,,,D3,127
1034.214740,pps_response,,,,,,62
1035.983143,pps_trial_start,B2_T61,VisualOnly,,,3,3
1040.702168,pps_trial_start,B2_T62,Both,,,36,36
1041.899223,pps_vib_fired,B2_T62,,,,D1,127
1042.233794,pps_response,,,,,,62
1045.213184,pps_trial_start,B2_T63,Both,,,40,40
1046.160814,pps_vib_fired,B2_T63,,,,D2,127
1046.467353,pps_response,,,,,,62
