Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
633.137948,pps_response,,,,,,62
636.047989,pps_trial_start,B2_T02,TactileOnly,,,14,14
636.674371,pps_vib_fired,B2_T02,,,,D3,127
636.994995,pps_response,,,,,,62
639.766049,pps_trial_start,B2_T03,Both,,,50,50
640.142184,pps_vib_fired,B2_T03,,,,D5,127
640.448389,pps_response,,,,,,62
643.482891,pps_trial_start,B2_T04,TactileOnly,,,6,6
644.485210,pps_vib_fired,B2_T04,,,,D1,127
644.791434,pps_response,,,,,,62
647.199627,pps_trial_start,B2_T05,Both,,,38,38
647.937365,pps_vib_fired,B2_T05,,,,D2,127
648.201993,pps_response,,,,,,62
650.916576,pps_trial_start,B2_T06,Both,,,41,41
652.447957,pps_vib_fired,B2_T06,,,,D3,127
652.740215,pps_response,,,,,,62
654.633137,pps_trial_start,B2_T07,Both,,,57,57
654.633137,pps_vib_fired,B2_T07,,,,D7,127
655.245996,pps_response,,,,,,62
658.350385,pps_trial_start,B2_T08,TactileOnly,,,13,13
659.896367,pps_vib_fired,B2_T08,,,,D3,127
660.203133,pps_response,,,,,,62
662.082942,pps_trial_start,B2_T09,Both,,,46,46
662.570506,pps_vib_fired,B2_T09,,,,D4,127
662.835167,pps_response,,,,,,62
665.800374,pps_trial_start,B2_T10,Both,,,50,50
666.176143,pps_vib_fired,B2_T10,,,,D5,127
666.454755,pps_response,,,,,,62
669.517296,pps_trial_start,B2_T11,TactileOnly,,,6,6
670.519833,pps_vib_fired,B2_T11,,,,D1,127
670.854017,pps_response,,,,,,62
673.234438,pps_trial_start,B2_T12,VisualOnly,,,2,2
676.951296,pps_trial_start,B2_T13,Both,,,58,58
676.951296,pps_vib_fired,B2_T13,,,,D7,127
677.424938,pps_response,,,,,,62
680.668290,pps_trial_start,B2_T14,Both,,,41,41
682.200147,pps_vib_fired,B2_T14,,,,D3,127
682.576181,pps_response,,,,,,62
684.385693,pps_trial_start,B2_T15,Both,,,53,53
685.067671,pps_vib_fired,B2_T15,,,,D6,127
685.457465,pps_response,,,,,,62
688.102401,pps_trial_start,B2_T16,TactileOnly,,,17,17
689.355518,pps_vib_fired,B2_T16,,,,D4,127
689.760133,pps_response,,,,,,62
691.818664,pps_trial_start,B2_T17,Both,,,46,46
692.306230,pps_vib_fired,B2_T17,,,,D4,127
692.668110,pps_response,,,,,,62
695.536317,pps_trial_start,B2_T18,TactileOnly,,,6,6
696.538649,pps_vib_fired,B2_T18,,,,D1,127
696.844653,pps_response,,,,,,62
699.253590,pps_trial_start,B2_T19,TactileOnly,,,30,30
699.253590,pps_vib_fired,B2_T19,,,,D7,127
699.893732,pps_response,,,,,,62
702.970238,pps_trial_start,B2_T20,Both,,,41,41
704.501777,pps_vib_fired,B2_T20,,,,D3,127
704.822674,pps_response,,,,,,62
706.687744,pps_trial_start,B2_T21,TactileOnly,,,25,25
707.341738,pps_vib_fired,B2_T21,,,,D6,127
708.135458,pps_response,,,,,,62
710.416559,pps_trial_start,B2_T22,Both,,,49,49
711.378722,pps_vib_fired,B2_T22,,,,D5,127
711.726395,pps_response,,,,,,62
714.135776,pps_trial_start,B2_T23,VisualOnly,,,1,1
717.853360,pps_trial_start,B2_T24,TactileOnly,,,18,18
718.354525,pps_vib_fired,B2_T24,,,,D4,127
718.688359,pps_response,,,,,,62
721.570147,pps_trial_start,B2_T25,Both,,,46,46
722.057620,pps_vib_fired,B2_T25,,,,D4,127
722.405546,pps_response,,,,,,62
725.287655,pps_trial_start,B2_T26,Both,,,42,42
725.900100,pps_vib_fired,B2_T26,,,,D3,127
726.234540,pps_response,,,,,,62
729.004646,pps_trial_start,B2_T27,Both,,,41,41
730.536398,pps_vib_fired,B2_T27,,,,D3,127
730.898707,pps_response,,,,,,62
732.722241,pps_trial_start,B2_T28,Both,,,37,37
734.573550,pps_vib_fired,B2_T28,,,,D2,127
734.907438,pps_response,,,,,,62
736.439559,pps_trial_start,B2_T29,TactileOnly,,,25,25
737.093875,pps_vib_fired,B2_T29,,,,D6,127
737.442085,pps_response,,,,,,62
740.171073,pps_trial_start,B2_T30,VisualOnly,,,1,1
743.888014,pps_trial_start,B2_T31,Both,,,46,46
744.375452,pps_vib_fired,B2_T31,,,,D4,127
744.751020,pps_response,,,,,,62
747.604778,pps_trial_start,B2_T32,Both,,,38,38
748.342875,pps_vib_fired,B2_T32,,,,D2,127
748.663656,pps_response,,,,,,62
751.321737,pps_trial_start,B2_T33,TactileOnly,,,18,18
751.823489,pps_vib_fired,B2_T33,,,,D4,127
752.255331,pps_response,,,,,,62
755.039668,pps_trial_start,B2_T34,Both,,,54,54
755.290605,pps_vib_fired,B2_T34,,,,D6,127
755.624288,pps_response,,,,,,62
758.757357,pps_trial_start,B2_T35,Both,,,41,41
