Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
1671.129143,pps_trial_start,B3_T09,TactileOnly,,,6,6
1673.003884,pps_vib_fired,B3_T09,,,,D1,64
1676.058933,pps_trial_start,B3_T10,VisualOnly,,,2,2
1679.460840,pps_trial_start,B3_T11,Both,,,45,45
1682.432609,pps_vib_fired,B3_T11,,,,D4,64
1683.071424,pps_response,,,,,,62
1686.237377,pps_trial_start,B3_T12,TactileOnly,,,17,17
1689.210011,pps_vib_fired,B3_T12,,,,D4,64
1689.876531,pps_response,,,,,,62
1692.569780,pps_trial_start,B3_T13,Both,,,49,49
1694.874886,pps_vib_fired,B3_T13,,,,D5,64
1695.625078,pps_response,,,,,,62
1699.235557,pps_trial_start,B3_T14,Both,,,46,46
1700.360648,pps_vib_fired,B3_T14,,,,D4,64
1700.902501,pps_response,,,,,,62
1702.721606,pps_trial_start,B3_T15,VisualOnly,,,2,2
1706.359577,pps_trial_start,B3_T16,Both,,,46,46
1707.484360,pps_vib_fired,B3_T16,,,,D4,64
1708.133748,pps_response,,,,,,62
1709.804020,pps_trial_start,B3_T17,VisualOnly,,,1,1
1716.205830,pps_trial_start,B3_T18,VisualOnly,,,2,2
1719.468790,pps_trial_start,B3_T19,Both,,,38,38
1721.093115,pps_vib_fired,B3_T19,,,,D2,64
1721.620571,pps_response,,,,,,62
1723.037117,pps_trial_start,B3_T20,TactileOnly,,,13,13
1726.675046,pps_vib_fired,B3_T20,,,,D3,64
1727.369229,pps_response,,,,,,62
1729.355111,pps_trial_start,B3_T21,VisualOnly,,,1,1
1735.881730,pps_trial_start,B3_T22,TactileOnly,,,17,17
1737.298043,pps_response,,,,,,62
1738.853447,pps_vib_fired,B3_T22,,,,D4,64
1742.380479,pps_trial_start,B3_T23,Both,,,41,41
1746.019071,pps_vib_fired,B3_T23,,,,D3,64
1746.616233,pps_response,,,,,,62
1748.852156,pps_trial_start,B3_T24,Both,,,50,50
